the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E61000005721E527D58452C01669E21DE0514440,3519796,4721781,BAY STREET,,2024-05-03 13:30:00+00,40.639652,-74.07551,Staten Island,10301.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Pick-up Truck
0101000020E6100000BF654E97C58652C062821ABE85494440,3519703,4722148,HYLAN BOULEVARD,,2024-05-03 16:00:00+00,40.574394,-74.10581,Staten Island,10306.0,1,0,0,1,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E610000024B4E55C8A8B52C05760C8EA56434440,3519943,4721541,HYLAN BOULEVARD,,2024-05-02 14:37:00+00,40.52609,-74.18032,Staten Island,10312.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E61000008B54185B088C52C08ACC5CE0F2444440,3520151,4721274,KOREAN WAR VETS PARKWAY,,2024-05-01 21:45:00+00,40.538662,-74.18801,Staten Island,,1,0,0,2,0,0,0,2,0,"Reaction to Uninvolved Vehicle,Unspecified","Pick-up Truck,Sedan"
0101000020E61000002B357BA0158C52C05D16139B8F434440,3519682,4721851,HUGUENOT AVENUE,,2024-05-03 16:10:00+00,40.52782,-74.18882,Staten Island,10312.0,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E6100000D15790662C8A52C0D82AC1E2704E4440,3519860,4721461,,1430      RICHMOND AVENUE,2024-05-02 13:20:00+00,40.61282,-74.15896,Staten Island,,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Sedan
0101000020E61000007C7E18213C8752C0C34659BF99484440,3520147,4721354,,2656      HYLAN BOULEVARD,2024-05-01 12:30:00+00,40.567192,-74.113045,Staten Island,10306.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Pick-up Truck
0101000020E610000029E8F692C68852C0EFAEB321FF504440,3519748,4721595,PORT RICHMOND AVENUE,,2024-05-03 11:30:00+00,40.632786,-74.13712,Staten Island,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Passing or Lane Usage Improper","Sedan,Pick-up Truck"
0101000020E61000006CB2463D448952C0D93D7958A8514440,3519961,4721394,RICHMOND TERRACE,,2024-05-02 10:57:00+00,40.63795,-74.14479,Staten Island,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000037D224F928A52C033E197FA794F4440,3519942,4721486,FARRAGUT AVENUE,,2024-05-02 20:11:00+00,40.62091,-74.16518,Staten Island,,1,0,0,1,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000338AE596568552C012876C205D4E4440,3520126,4721548,,185       PARK HILL AVENUE,2024-05-01 15:00:00+00,40.612217,-74.08341,Staten Island,10304.0,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000AB048BC3998552C04B02D4D4B2514440,3519987,4721552,,415       JERSEY STREET,2024-05-02 19:15:00+00,40.63827,-74.08751,Staten Island,10301.0,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Bike"
0101000020E610000056F146E6918952C02E9276A38F514440,3520081,4721250,RICHMOND TERRACE,,2024-05-01 18:48:00+00,40.637196,-74.14953,Staten Island,,1,0,0,2,0,0,0,2,0,"Unsafe Lane Changing,Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000575BB1BFEC8452C0EE7893DFA2514440,3519869,4721549,VICTORY BOULEVARD,,2024-05-02 16:24:00+00,40.637783,-74.07695,Staten Island,10301.0,1,0,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan
0101000020E6100000158C4AEA048A52C019E76F4221504440,3520465,4721862,,2040      FOREST AVENUE,2024-05-04 13:07:00+00,40.626015,-74.15655,Staten Island,,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Sedan,Pick-up Truck"
0101000020E6100000A79201A08A8552C08E75711B0D4C4440,3520747,4722573,HYLAN BOULEVARD,,2024-05-04 20:38:00+00,40.59415,-74.086586,Staten Island,10305.0,1,0,0,3,0,0,0,3,0,"Turning Improperly,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
