the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E6100000A0A696ADF56F52C0DD0720B5895B4440,3438894,4658791,JAMAICA AVENUE,,2023-09-01 14:00:00+00,40.71514,-73.74937,Queens,11428,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified",Bike
0101000020E61000001FA2D11DC47852C06DACC43C2B614440,3438901,4658600,31 AVENUE,,2023-09-01 04:15:00+00,40.759132,-73.88697,Queens,11370,1,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way,Following Too Closely","Sedan,Bike"
0101000020E61000006397A8DE1A7852C0E21E4B1FBA624440,3438898,4658601,GRAND CENTRAL PKWY,,2023-09-01 05:30:00+00,40.771305,-73.87664,Queens,,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Unspecified","Taxi,Taxi"
0101000020E6100000E8A4F78DAF7752C09B559FABAD604440,3438871,4658728,98 STREET,,2023-09-01 20:47:00+00,40.7553,-73.87009,Queens,,1,0,0,4,0,0,0,4,0,"Failure to Yield Right-of-Way,Unspecified","Sedan,Sedan"
0101000020E6100000E292E34EE97A52C0CF4C309C6B604440,3438887,4659111,42 PLACE,,2023-09-01 11:24:00+00,40.753284,-73.92049,Queens,11101,1,0,0,1,0,0,0,1,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Moped"
0101000020E610000076E09C11A57B52C045BB0A293F614440,3438850,4658961,35 AVENUE,,2023-09-01 18:00:00+00,40.75974,-73.93195,Queens,11106,1,0,0,1,0,0,0,1,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Motorbike"
0101000020E6100000037D224F927252C01C78B5DC99574440,3438923,4658619,155 STREET,,2023-09-01 07:50:00+00,40.684383,-73.79018,Queens,,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Failure to Yield Right-of-Way","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000007845F0BF957252C079E9263108584440,3438886,4658655,LINDEN BOULEVARD,,2023-09-01 11:35:00+00,40.68775,-73.79039,Queens,11434,1,0,0,5,0,0,0,5,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000C98E8D40BC7452C088D51F6118584440,3438934,4658595,103 AVENUE,,2023-09-01 02:20:00+00,40.688244,-73.82399,Queens,11419,1,0,0,2,0,0,0,2,0,"Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,Unspecified","Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000005E85949F547552C00118CFA0A1614440,3438970,4658803,NORTHERN BOULEVARD,,2023-09-01 23:45:00+00,40.762745,-73.83329,Queens,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000000BB5A679C76F52C07AE40F069E5B4440,3438952,4658788,JAMAICA AVENUE,,2023-09-01 20:30:00+00,40.71576,-73.74655,Queens,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E6100000F7AFAC34297152C0D1798D5DA2584440,3438989,4658772,LINDEN BOULEVARD,,2023-09-01 19:57:00+00,40.692455,-73.76814,Queens,,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Unspecified","Station Wagon/Sport Utility Vehicle,Motorscooter,Sedan"
0101000020E610000064AF777FBC7952C0C6DCB5847C604440,3438936,4658929,NORTHERN BOULEVARD,,2023-09-01 20:26:00+00,40.7538,-73.90213,Queens,,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Bike"
0101000020E6100000624A24D1CB7452C076A6D0798D614440,3438928,4658795,38 AVENUE,,2023-09-01 11:10:00+00,40.76213,-73.82494,Queens,11354,1,0,0,0,0,2,0,2,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E610000014799274CD7652C0F511F8C3CF554440,3438883,4659275,LINDEN BOULEVARD,,2023-09-01 14:39:00+00,40.670403,-73.85629,Queens,11414,1,0,0,1,0,0,0,1,0,"Reaction to Uninvolved Vehicle,Driver Inattention/Distraction","Pick-up Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000643BDF4F8D7552C021CCED5EEE5B4440,3438918,4658695,QUEENS BOULEVARD,,2023-09-01 11:13:00+00,40.718212,-73.83675,Queens,11375,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified",Sedan
0101000020E610000069006F81047752C02C82FFAD645B4440,3438993,4658694,WOODHAVEN BOULEVARD,,2023-09-01 13:55:00+00,40.71401,-73.85965,Queens,,1,0,0,2,0,0,0,2,0,"Failure to Keep Right,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000CC7F48BF7D7452C00742B28009584440,3439633,4659302,LIBERTY AVENUE,,2023-09-02 03:19:00+00,40.68779,-73.820175,Queens,11419,1,0,0,0,0,1,0,1,0,Traffic Control Disregarded,
0101000020E610000077F35487DC7652C060730E9E09614440,3439687,4659443,,112-15    NORTHERN BOULEVARD,2023-09-02 04:40:00+00,40.758106,-73.85721,Queens,11368,1,0,0,0,0,1,0,1,0,,Station Wagon/Sport Utility Vehicle
0101000020E6100000DAE1AFC91A7752C0DC0F786000614440,3439669,4659149,108 STREET,,2023-09-02 21:50:00+00,40.757824,-73.86101,Queens,11368,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Motorscooter"
0101000020E6100000EA78CC40657752C02235ED629A614440,3439592,4659152,29 AVENUE,,2023-09-02 11:57:00+00,40.762524,-73.865555,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inexperience,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000008C101E6D1C7552C060CD0182394A4440,3439688,4659128,BEACH 109 STREET,,2023-09-02 18:10:00+00,40.57988,-73.82986,Queens,11694,1,0,0,1,0,0,0,1,0,Unsafe Speed,Sedan
0101000020E610000071C971A7746E52C0B459F5B9DA5E4440,3439721,4659391,CROSS ISLAND PARKWAY,,2023-09-02 16:41:00+00,40.74105,-73.72587,Queens,,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E6100000B5E0455F417A52C051DA1B7C61604440,3439755,4659524,WOODSIDE AVENUE,,2023-09-01 09:20:00+00,40.752975,-73.91024,Queens,,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E610000067B8019F1F6F52C0728A8EE4F2534440,3439681,4658995,,253-08    147 DRIVE,2023-09-02 12:38:00+00,40.65585,-73.736305,Queens,11422,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Sedan,Bike"
0101000020E6100000DA722EC5557952C0508E0244C15E4440,3439700,4658928,69 STREET,,2023-09-02 09:34:00+00,40.740273,-73.89586,Queens,11377,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Bike,Sedan"
0101000020E61000005648F949B57352C0289B728577554440,3439677,4659293,131 STREET,,2023-09-02 19:00:00+00,40.66771,-73.80794,Queens,,1,0,0,1,0,1,0,2,0,"Failure to Yield Right-of-Way,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000E8667FA0DC7852C0200C3CF71E624440,3439635,4659153,GRAND CENTRAL PKWY,,2023-09-02 20:00:00+00,40.76657,-73.888466,Queens,,1,0,0,1,0,0,0,1,0,"Reaction to Uninvolved Vehicle,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000567DAEB6627752C02BDEC83CF25F4440,3439676,4659047,,100-14    ROOSEVELT AVENUE,2023-09-02 21:05:00+00,40.74958,-73.8654,Queens,11368,1,0,0,2,0,0,0,2,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000F931E6AE257452C0890B40A374634440,3439597,4659342,WILLETS POINT BOULEVARD,,2023-09-02 20:07:00+00,40.776997,-73.8148,Queens,11357,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified","Motorcycle,Sedan"
0101000020E6100000ED9925016A7052C08C9FC6BDF9554440,3439674,4658947,SPRINGFIELD BOULEVARD,,2023-09-02 16:55:00+00,40.671684,-73.75647,Queens,11413,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000EE3D5C72DC6F52C0E3FA777DE6584440,3439640,4659324,204 STREET,,2023-09-02 02:27:00+00,40.694534,-73.74783,Queens,11412,1,0,0,3,0,0,0,3,0,"Unsafe Speed,Unsafe Speed","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000026AAB706B66E52C0C13A8E1F2A554440,3439601,4659214,HOOK CREEK BOULEVARD,,2023-09-02 14:49:00+00,40.665348,-73.72986,Queens,11422,1,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Sedan,Bike"
0101000020E610000078B471C45A7452C09A7D1EA33C5F4440,3439716,4658875,BOOTH MEMORIAL AVENUE,,2023-09-02 06:45:00+00,40.744038,-73.81804,Queens,11355,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Garbage or Refuse,Station Wagon/Sport Utility Vehicle"
0101000020E610000043FF04172B7452C002D4D4B2B55E4440,3439650,4658797,60 AVENUE,,2023-09-02 01:54:00+00,40.73992,-73.81513,Queens,11355,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified,Unspecified","Sedan,Sedan,Sedan"
0101000020E610000086AC6EF59C7452C0D270CADC7C614440,3439694,4658876,PARSONS BOULEVARD,,2023-09-02 14:53:00+00,40.761623,-73.82208,Queens,11354,1,0,0,1,0,0,0,1,0,"Brakes Defective,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000AD342905DD7452C087A2409FC85F4440,3439673,4659343,MAIN STREET,,2023-09-02 22:05:00+00,40.74831,-73.82599,Queens,11355,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000D72FD80DDB7252C0A5BF97C2835E4440,3439699,4658815,,175-04    HORACE HARDING EXPRESSWAY,2023-09-02 06:16:00+00,40.738396,-73.79462,Queens,11365,1,0,0,1,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E6100000E8305F5E807052C08E9257E718604440,3439722,4658845,SPRINGFIELD BOULEVARD,,2023-09-02 17:08:00+00,40.75076,-73.757835,Queens,11364,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D595CFF23C7652C0FE43FAEDEB544440,3439634,4659276,BELT PARKWAY,,2023-09-02 09:40:00+00,40.66345,-73.84747,Queens,,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unsafe Speed","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000007FF62345647452C067D5E76A2B4E4440,3439740,4659129,,512       CROSS BAY BOULEVARD,2023-09-02 19:08:00+00,40.6107,-73.81862,Queens,11693,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Sedan,Sedan"
0101000020E6100000E04BE141B37552C04AB54FC7634A4440,3439709,4658894,NEWPORT AVENUE,,2023-09-02 22:00:00+00,40.58117,-73.839066,Queens,,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000DE03745FCE7452C0AF7AC03C644A4440,3439603,4658814,SHORE FRONT PARKWAY,,2023-09-02 11:35:00+00,40.581184,-73.825096,Queens,11694,1,1,0,0,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Bike"
0101000020E61000005C8E57207A7A52C0FCDEA63FFB614440,3439621,4659117,28 AVENUE,,2023-09-02 20:38:00+00,40.76548,-73.913704,Queens,11103,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Sedan,Moped"
0101000020E610000052616C21C87052C0E7357689EA614440,3439902,4659325,,40-22     221 STREET,2023-09-03 03:15:00+00,40.76497,-73.762215,Queens,11361,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E61000003ACC9717607752C09E2633DE56624440,3439954,4659158,GRAND CENTRAL PKWY,,2023-09-03 06:05:00+00,40.768276,-73.86524,Queens,,1,0,0,3,0,0,0,3,0,Fell Asleep,Station Wagon/Sport Utility Vehicle
0101000020E6100000401361C3D37352C0B35E0CE544574440,3439964,4659304,LINDEN BOULEVARD,,2023-09-03 13:42:00+00,40.68179,-73.8098,Queens,,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Unsafe Speed","Sedan,Sedan"
0101000020E61000001B81785DBF7452C09EB30584D6574440,3439903,4659301,LIBERTY AVENUE,,2023-09-03 23:16:00+00,40.686234,-73.82418,Queens,11419,1,0,0,0,0,1,0,1,0,Unsafe Speed,Sedan
0101000020E61000006C787AA52C7B52C0A9DDAF027C614440,3439889,4659122,BROADWAY,,2023-09-03 00:15:00+00,40.761597,-73.9246,Queens,,1,0,0,0,0,1,0,1,0,"Passenger Distraction,Unspecified","Taxi,Motorcycle"
0101000020E6100000B0C91AF5107B52C0747B4963B4604440,3439931,4659124,35 AVENUE,,2023-09-03 13:29:00+00,40.755505,-73.92291,Queens,11101,1,0,0,7,0,0,0,7,0,"Driver Inattention/Distraction,Unspecified,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000ACC5A700187A52C01D93C5FD475E4440,3439997,4659581,BROOKLYN QUEENS EXPRESSWAY,,2023-09-02 12:25:00+00,40.736572,-73.907715,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Box Truck,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D122DBF97E7A52C00951BEA085624440,3439935,4659280,GRAND CENTRAL PKWY,,2023-09-03 08:00:00+00,40.769703,-73.914,Queens,,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified",Sedan
0101000020E6100000D89E5912A07C52C01C23D923D4604440,3439991,4659263,VERNON BOULEVARD,,2023-09-03 16:25:00+00,40.756474,-73.94727,Queens,11101,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unsafe Speed","Bike,Motorcycle"
0101000020E61000006ADFDC5F3D7C52C0E469F981AB604440,3439985,4659286,21 STREET,,2023-09-03 20:40:00+00,40.755234,-73.941246,Queens,11101,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E610000032772D211F7552C0016A6AD95A574440,3439873,4659303,111 STREET,,2023-09-03 17:21:00+00,40.68246,-73.830025,Queens,11419,1,0,0,3,0,0,0,3,0,"Traffic Control Disregarded,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E610000001DE02098A7352C04ED1915CFE574440,3439934,4659230,141 STREET,,2023-09-03 17:50:00+00,40.68745,-73.8053,Queens,11435,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000003F1D8F19A87452C022718FA50F554440,3439941,4659285,LEFFERTS BOULEVARD,,2023-09-03 15:40:00+00,40.66454,-73.82276,Queens,11434,1,0,0,2,0,0,0,2,0,"Failure to Yield Right-of-Way,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000F27B9BFEEC7252C0FDC0559E40564440,3439947,4659699,ROCKAWAY BOULEVARD,,2023-09-03 22:00:00+00,40.673847,-73.795715,Queens,11436,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Turning Improperly","Motorcycle,Sedan"
0101000020E6100000A27A6B60AB7252C07590D78349554440,3439862,4659700,BELT PARKWAY,,2023-09-03 17:30:00+00,40.666306,-73.79171,Queens,,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Other Vehicular","Sedan,Sedan"
0101000020E6100000E0D6DD3CD57352C060AFB0E07E584440,3439855,4659141,VANWYCK EXPRESSWAY,,2023-09-03 10:30:00+00,40.691372,-73.80989,Queens,11419,1,0,0,1,0,0,0,1,0,"Brakes Defective,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000000A80F10C1A7452C013B875374F594440,3439833,4659086,VAN WYCK EXPWY,,2023-09-03 04:43:00+00,40.69773,-73.81409,Queens,,1,0,0,3,0,0,0,3,0,"Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E6100000E6913F18787452C0FC8C0B0742564440,3439831,4659284,,130-21    LEFFERTS BOULEVARD,2023-09-03 00:54:00+00,40.67389,-73.81983,Queens,11420,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified,Unspecified,Unspecified,Unspecified","Sedan,Motorcycle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000006744696FF07152C0CC43A67C08624440,3439984,4659205,CLEARVIEW EXPRESSWAY,,2023-09-03 11:12:00+00,40.765884,-73.7803,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E61000006AFB57569A7252C0B3D1393FC5554440,3439980,4659698,130 AVENUE,,2023-09-03 23:15:00+00,40.670082,-73.79067,Queens,11436,1,0,0,3,0,0,0,3,0,"Unsafe Speed,Traffic Control Disregarded","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E610000071C971A7747052C02D5F97E13F534440,3440015,4659603,,230-19    ROCKAWAY BOULEVARD,2023-09-02 23:05:00+00,40.650387,-73.75712,Queens,11413,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E61000008542041C426F52C0001B1021AE544440,3439891,4659212,243 STREET,,2023-09-03 15:46:00+00,40.661564,-73.73841,Queens,11422,1,0,0,1,0,0,0,1,0,"Aggressive Driving/Road Rage,Unspecified","Sedan,Sedan"
0101000020E6100000E1270EA0DF7152C0492EFF21FD604440,3439877,4659208,NORTHERN BOULEVARD,,2023-09-03 09:13:00+00,40.757725,-73.779274,Queens,11361,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000931D1B81786F52C01B649291B3604440,3439906,4659206,LONG ISLAND EXPRESSWAY,,2023-09-03 08:55:00+00,40.75548,-73.74173,Queens,,1,0,0,1,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
0101000020E61000002FA86F99D36F52C00AF4893C49584440,3439994,4659695,SPRINGFIELD BOULEVARD,,2023-09-02 20:43:00+00,40.689735,-73.74729,Queens,11413,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unsafe Speed","Station Wagon/Sport Utility Vehicle,JJ150T-4A"
0101000020E6100000D44334BA836E52C0C2A38D23D6584440,3439907,4659390,CROSS ISLAND PARKWAY,,2023-09-03 11:29:00+00,40.694035,-73.72679,Queens,,1,0,0,4,0,0,0,4,0,"Unsafe Lane Changing,Unsafe Lane Changing,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000A9D903ADC07252C0CAE02879755E4440,3439830,4659254,64 AVENUE,,2023-09-03 23:25:00+00,40.73796,-73.79301,Queens,11365,1,0,0,1,0,0,0,1,0,"Traffic Control Disregarded,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000C3BB5CC4777852C03F8C101E6D5E4440,3439915,4659434,QUEENS BOULEVARD,,2023-09-03 17:40:00+00,40.737705,-73.88231,Queens,11373,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000179F02603C7452C0056C0723F6614440,3439979,4659349,149 PLACE,,2023-09-03 09:10:00+00,40.765324,-73.816185,Queens,,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000B18A37328F7A52C009E1D1C6115F4440,3439851,4659246,QUEENS BOULEVARD,,2023-09-03 02:17:00+00,40.74273,-73.91499,Queens,11377,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000000CE544BB0A7952C01EA7E8482E5B4440,3440353,4660126,,66-26     METROPOLITAN AVENUE,2023-09-02 14:35:00+00,40.71235,-73.89128,Queens,11379,1,0,0,1,0,0,0,1,0,Other Vehicular,Sedan
0101000020E6100000A7B393C1517852C0836E2F698C624440,3440206,4659933,GRAND CENTRAL PKWY,,2023-09-04 08:00:00+00,40.76991,-73.87999,Queens,,1,0,0,3,0,0,0,3,0,"Driver Inexperience,Driver Inattention/Distraction","Sedan,Sedan"
0101000020E610000012BD8C62B97152C042075DC2A1634440,3440155,4660139,,212-97    26 AVENUE,2023-09-04 19:55:00+00,40.778374,-73.77694,Queens,11360,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Bike"
0101000020E610000090A0F831E67252C07C8159A148634440,3440187,4659550,24 AVENUE,,2023-09-04 12:15:00+00,40.775654,-73.7953,Queens,11357,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000B4C876BE9F7452C08D4127840E644440,3440270,4659546,PARSONS BOULEVARD,,2023-09-04 12:00:00+00,40.781693,-73.82225,Queens,11357,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000004F1E166A4D7952C0F3C98AE1EA5C4440,3440365,4659892,69 STREET,,2023-09-01 17:52:00+00,40.725918,-73.89535,Queens,11378,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified","Sedan,Pick-up Truck"
0101000020E6100000D9B11188D77952C0A5F78DAF3D5B4440,3440333,4659879,60 PLACE,,2023-09-03 00:30:00+00,40.71282,-73.90378,Queens,11385,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Station Wagon/Sport Utility Vehicle,Taxi"
0101000020E610000040D9942BBC7952C084D89942E75B4440,3440330,4659928,FRESH POND ROAD,,2023-09-03 07:35:00+00,40.717995,-73.90211,Queens,11378,1,0,0,2,0,0,0,2,0,"Passing Too Closely,Unspecified,Unspecified","Bus,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000000E2DB29DEF7152C0B459F5B9DA5A4440,3440342,4660083,91 AVENUE,,2023-09-02 04:30:00+00,40.7098,-73.78025,Queens,11423,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction",Sedan
0101000020E61000001CF0F961846F52C0A4897780275B4440,3440153,4659493,104 AVENUE,,2023-09-04 20:15:00+00,40.712143,-73.742455,Queens,11429,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Turning Improperly,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000DDB5847CD07352C04694F6065F5C4440,3440251,4659487,78 ROAD,,2023-09-04 15:00:00+00,40.72165,-73.8096,Queens,11366,1,1,0,0,0,0,0,1,0,"Traffic Control Disregarded,Unspecified","Station Wagon/Sport Utility Vehicle,E-Bike"
0101000020E6100000A9BC1DE1B47952C021CCED5EEE5F4440,3440240,4659525,37 AVENUE,,2023-09-04 03:05:00+00,40.749462,-73.901665,Queens,,1,0,0,4,0,0,0,4,0,"Failure to Yield Right-of-Way,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E610000063B9A5D5907A52C0BA313D6189614440,3440241,4659491,,41-23     NEWTOWN ROAD,2023-09-04 13:35:00+00,40.762005,-73.91509,Queens,11103,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000C4995FCD017A52C02F3201BF465A4440,3440362,4659901,WOODWARD AVENUE,,2023-09-01 23:44:00+00,40.705284,-73.90636,Queens,11385,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E6100000D8D825AAB77252C07C0F971C77564440,3440234,4659697,123 AVENUE,,2023-09-04 00:05:00+00,40.67551,-73.79246,Queens,11436,1,0,0,1,0,0,0,1,0,"Driver Inexperience,Unspecified","Sedan,Motorbike"
0101000020E6100000FE261422E07052C00B96EA025E564440,3440261,4659330,FARMERS BOULEVARD,,2023-09-04 05:45:00+00,40.674744,-73.76368,Queens,11434,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Bus,Station Wagon/Sport Utility Vehicle"
0101000020E6100000EB8B84B69C7952C04F7633A31F5B4440,3440341,4660125,FRESH POND ROAD,,2023-09-02 00:00:00+00,40.711903,-73.90019,Queens,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified,Unspecified","Moped,Sedan"
0101000020E610000011363CBD527652C05A828C800A574440,3440160,4659294,90 STREET,,2023-09-04 00:36:00+00,40.680008,-73.8488,Queens,11417,1,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Taxi,Bike"
0101000020E6100000575BB1BFEC7252C0AEEFC341425A4440,3440332,4660089,JAMAICA AVENUE,,2023-09-03 17:35:00+00,40.705147,-73.7957,Queens,11432,1,0,0,0,0,1,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E6100000F6285C8FC27952C0562B137EA9594440,3440355,4659920,MYRTLE AVENUE,,2023-09-02 17:12:00+00,40.700485,-73.9025,Queens,11385,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","E-Bike,Sedan"
0101000020E61000009CBF0985087852C08C101E6D1C614440,3440463,4659701,93 STREET,,2023-09-05 14:10:00+00,40.75868,-73.87552,Queens,11369,1,0,0,1,0,0,0,1,0,,
0101000020E6100000BF9A0304737A52C0E42CEC69875B4440,3440526,4660143,FLUSHING AVENUE,,2023-09-05 05:20:00+00,40.71507,-73.91327,Queens,,1,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Sedan,Bike"
0101000020E6100000983446EBA87652C0D11E2FA4C35F4440,3440548,4659626,111 STREET,,2023-09-05 06:40:00+00,40.748158,-73.85406,Queens,11368,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified",Sedan
0101000020E6100000C9ACDEE1767852C0E6AE25E483604440,3440438,4660060,34 AVENUE,,2023-09-05 17:35:00+00,40.754025,-73.882256,Queens,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,E-Bike
