the_geom,cartodb_id,socrata_id,on_street_name,cross_street_name,date_time,latitude,longitude,borough,zip_code,crash_count,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrian_injured,number_of_pedestrian_killed,number_of_persons_injured,number_of_persons_killed,contributing_factors,vehicle_types
0101000020E61000005704FF5BC97652C0A4A5F276846F4440,3438933,4658720,BOSTON ROAD,,2023-09-01 14:30:00+00,40.87123,-73.85604,Bronx,10469.0,1,0,0,3,0,0,0,3,0,"Turning Improperly,Driver Inattention/Distraction","Sedan,Pick-up Truck"
0101000020E610000039EE940ED67552C0357D76C075714440,3438840,4658669,BAYCHESTER AVENUE,,2023-09-01 15:15:00+00,40.886406,-73.84119,Bronx,,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Sedan,Sedan"
0101000020E61000009F5912A0A67752C06E1805C1E36D4440,3438855,4658599,,2245      BARKER AVENUE,2023-09-01 01:29:00+00,40.858513,-73.869545,Bronx,10467.0,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E610000072E14048167652C0CADFBDA3C6724440,3438948,4658895,PITMAN AVENUE,,2023-09-01 00:00:00+00,40.896687,-73.84511,Bronx,10466.0,1,0,0,1,0,0,0,1,0,"Other Vehicular,Following Too Closely","Sedan,Sedan"
0101000020E61000009AB1683A3B7552C07ADFF8DA336F4440,3438961,4658942,BARTOW AVENUE,,2023-09-01 21:15:00+00,40.86877,-73.83174,Bronx,10475.0,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000B2632310AF7752C0B13385CE6B704440,3438906,4658896,EAST GUN HILL ROAD,,2023-09-01 21:37:00+00,40.87829,-73.87006,Bronx,10465.0,1,0,0,2,0,0,0,2,0,"Failure to Yield Right-of-Way,Failure to Yield Right-of-Way","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000008143A852B37752C0BAF59A1E14704440,3438963,4658668,BRONX BOULEVARD,,2023-09-01 13:53:00+00,40.875614,-73.87032,Bronx,10467.0,1,0,0,2,0,0,0,2,0,"Failure to Yield Right-of-Way,View Obstructed/Limited","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E6100000D3DEE00B937752C058C7F143A56D4440,3438947,4658834,,640       PELHAM PARKWAY SOUTH,2023-09-01 17:30:00+00,40.856606,-73.86835,Bronx,10462.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000944DB9C2BB7A52C0BF823463D16A4440,3439756,4659404,GRAND CONCOURSE,,2023-09-01 20:30:00+00,40.834515,-73.91771,Bronx,10456.0,1,0,0,0,0,1,0,1,0,Traffic Control Disregarded,
0101000020E61000008811C2A38D7552C0A8C821E2E6704440,3439723,4658900,,3860      BOSTON ROAD,2023-09-02 10:55:00+00,40.882046,-73.83677,Bronx,10475.0,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Sedan"
0101000020E6100000EC51B81E857852C014E81379926C4440,3439648,4659384,SOUTHERN BOULEVARD,,2023-09-02 08:46:00+00,40.84822,-73.883125,Bronx,10472.0,1,0,0,1,0,0,0,1,0,"Alcohol Involvement,Unspecified","Sedan,Sedan"
0101000020E6100000D0D03FC1C57752C0E90FCD3CB96C4440,3439663,4658911,BRONX RIVER PARKWAY,,2023-09-02 00:45:00+00,40.849403,-73.871445,Bronx,,1,0,0,2,0,0,0,2,0,"Following Too Closely,Unspecified","Sedan,Sedan"
0101000020E61000009D9D0C8E927752C0AA622AFD846B4440,3439614,4658990,EAST TREMONT AVENUE,,2023-09-02 08:48:00+00,40.839996,-73.86832,Bronx,10460.0,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Carry All,E-Bike"
0101000020E6100000018750A5667952C0A5315A4755734440,3439654,4658897,WEST 254 STREET,,2023-09-02 16:30:00+00,40.90104,-73.89689,Bronx,10471.0,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Sedan,Motorcycle"
0101000020E6100000D07EA4880C7952C04A7B832F4C6E4440,3439749,4659387,EAST FORDHAM ROAD,,2023-09-01 14:20:00+00,40.8617,-73.89139,Bronx,10458.0,1,0,0,1,0,0,0,1,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Moped"
0101000020E61000003659A31EA27652C064CC5D4BC86F4440,3439914,4659693,EAST GUN HILL ROAD,,2023-09-03 21:45:00+00,40.8733,-73.853645,Bronx,10469.0,1,0,0,0,0,1,0,1,0,Unsafe Speed,
0101000020E6100000732EC555657752C0D847A7AE7C6E4440,3439825,4659337,BOSTON ROAD,,2023-09-03 23:02:00+00,40.86318,-73.86556,Bronx,10467.0,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Unspecified","Moped,Station Wagon/Sport Utility Vehicle"
0101000020E6100000CFDA6D179A7952C03562669FC7684440,3440027,4659631,LONGWOOD AVENUE,,2023-09-01 08:10:00+00,40.818592,-73.90003,Bronx,10455.0,1,1,0,0,0,0,0,1,0,Unspecified,Bike
0101000020E6100000FD304278B47752C0E77283A10E6B4440,3439949,4659238,,1719      CROSS BRONX EXPRESSWAY,2023-09-03 20:45:00+00,40.836384,-73.87039,Bronx,10460.0,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E6100000E3546B61167452C054A9D903AD6E4440,3439983,4659170,SHORE ROAD,,2023-09-03 14:00:00+00,40.864655,-73.813866,Bronx,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E6100000EDF0D7648D7852C040A19E3E026F4440,3440025,4659789,EAST BEDFORD PARK BOULEVARD,,2023-09-01 17:25:00+00,40.867256,-73.88363,Bronx,,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E6100000022B8716D97852C0CDE506431D704440,3440006,4659788,JEROME AVENUE,,2023-09-02 14:40:00+00,40.875893,-73.88825,Bronx,10468.0,1,0,0,3,0,0,0,3,0,"Driver Inexperience,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000008BA548BE127652C032B08EE3876C4440,3439848,4659199,EASTCHESTER ROAD,,2023-09-03 03:30:00+00,40.847897,-73.844894,Bronx,10461.0,1,1,0,0,0,0,0,1,0,"Other Vehicular,Driver Inattention/Distraction",E-Bike
0101000020E610000007B64AB0387A52C0890CAB7823674440,3439936,4659694,BRUCKNER EXPRESSWAY,,2023-09-03 09:18:00+00,40.80577,-73.90971,Bronx,,1,0,0,4,0,0,0,4,0,"Passing or Lane Usage Improper,Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan,Sedan"
0101000020E6100000ADA3AA09A27A52C05B9A5B21AC6C4440,3439942,4659396,MACOMBS ROAD,,2023-09-03 12:50:00+00,40.849003,-73.91614,Bronx,,1,0,0,3,0,0,0,3,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000DA03ADC0907A52C0771211FE456C4440,3439824,4659395,FEATHERBED LANE,,2023-09-03 04:03:00+00,40.845886,-73.915085,Bronx,10452.0,1,0,0,3,0,0,0,3,0,"Steering Failure,Unsafe Speed","Sedan,Sedan"
0101000020E610000094A46B26DF7652C0AEF545425B724440,3440008,4659684,EAST 233 STREET,,2023-09-02 20:21:00+00,40.89341,-73.85737,Bronx,10466.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E61000002CBCCB457C7552C06CCF2C09506F4440,3439836,4659690,ARNOW AVENUE,,2023-09-03 18:40:00+00,40.86963,-73.83571,Bronx,10469.0,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000008E0244C18C7952C03ACE6DC2BD6E4440,3440023,4659791,,2575      JEROME AVENUE,2023-09-01 06:50:00+00,40.865166,-73.899216,Bronx,10468.0,1,0,0,1,0,0,0,1,0,"Passing Too Closely,Unspecified","Taxi,Sedan"
0101000020E61000007DCB9C2E8B7952C0BB44F5D6C06E4440,3440002,4659801,,2550      JEROME AVENUE,2023-09-02 18:10:00+00,40.86526,-73.89912,Bronx,10468.0,1,0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Bike
0101000020E6100000BE874B8E3B7952C045D4449F8F6E4440,3440004,4659782,,271       EAST KINGSBRIDGE ROAD,2023-09-02 14:03:00+00,40.863758,-73.89426,Bronx,10458.0,1,0,0,1,0,0,0,2,0,"Passing Too Closely,Unspecified","Ambulance,E-Scooter"
0101000020E6100000042159C0047A52C0488AC8B08A6F4440,3440010,4659783,,2686      BAILEY AVENUE,2023-09-02 00:17:00+00,40.87142,-73.90654,Bronx,10463.0,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Bike"
0101000020E61000003DB9A640667752C059198D7C5E6D4440,3440184,4659644,,750       LYDIG AVENUE,2023-09-04 15:15:00+00,40.854446,-73.865616,Bronx,10462.0,1,0,0,0,0,1,0,1,0,,
0101000020E6100000EC12D55B037952C01ADEACC1FB6A4440,3440144,4659983,SEABURY PLACE,,2023-09-04 21:52:00+00,40.835808,-73.89083,Bronx,10460.0,1,0,0,2,0,0,0,2,0,"Unspecified,Unspecified","Sedan,Sedan"
0101000020E6100000C76471FF917B52C0A987687407694440,3440373,4659943,EXTERIOR STREET,,2023-09-01 09:40:00+00,40.82054,-73.930786,Bronx,,1,0,0,1,0,0,0,1,0,"Illnes,Other Vehicular","Pick-up Truck,Sedan"
0101000020E6100000EE7BD45FAF7652C0D427B9C326704440,3440308,4659488,LACONIA AVENUE,,2023-09-04 17:52:00+00,40.876183,-73.854454,Bronx,10469.0,1,0,0,2,0,0,0,2,0,"Driver Inexperience,Unspecified,Unspecified","Motorscooter,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000BA1457957D7752C0EB909BE106704440,3440277,4659696,WHITE PLAINS ROAD,,2023-09-04 01:15:00+00,40.87521,-73.86704,Bronx,10467.0,1,0,0,1,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified","Moped,Sedan"
0101000020E6100000CC7F48BF7D7952C0E4D9E55B1F6E4440,3440145,4659588,EAST 187 STREET,,2023-09-04 11:28:00+00,40.860332,-73.8983,Bronx,10468.0,1,0,0,0,0,1,0,1,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
0101000020E6100000D717096D397952C09E5F94A0BF684440,3440454,4660346,SOUTHERN BOULEVARD,,2023-09-05 17:48:00+00,40.818348,-73.89413,Bronx,10459.0,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Bike"
0101000020E6100000355EBA490C7852C02F3201BF466A4440,3440620,4660291,,1240      STRATFORD AVENUE,2023-09-04 19:31:00+00,40.830284,-73.87575,Bronx,10472.0,1,0,0,0,0,1,0,1,0,,
0101000020E610000050E449D2357952C0B6D617096D694440,3440504,4660345,WESTCHESTER AVENUE,,2023-09-05 21:02:00+00,40.82364,-73.89391,Bronx,10459.0,1,0,0,2,0,0,0,2,0,"Passing or Lane Usage Improper,Unspecified","Station Wagon/Sport Utility Vehicle,Garbage or Refuse"
0101000020E6100000B2F4A10BEA7952C030F5F3A622694440,3440621,4660255,EAST 161 STREET,,2023-09-04 18:55:00+00,40.82137,-73.90491,Bronx,10456.0,1,0,0,1,0,0,0,3,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified","Station Wagon/Sport Utility Vehicle,E-Scooter"
0101000020E6100000C5C9FD0E457752C0126C5CFFAE6B4440,3440626,4660292,UNIONPORT ROAD,,2023-09-04 22:55:00+00,40.841278,-73.86359,Bronx,10462.0,1,0,0,1,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E6100000FCC6D79E597852C0F7729F1C056C4440,3440585,4660153,EAST 180 STREET,,2023-09-05 08:16:00+00,40.843906,-73.88047,Bronx,,1,0,0,1,0,0,0,1,0,"Outside Car Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Motorscooter"
0101000020E6100000C24CDBBFB27652C0103B53E8BC6A4440,3440664,4660350,WESTCHESTER AVENUE,,2023-09-01 21:59:00+00,40.83389,-73.85466,Bronx,10462.0,1,0,0,4,0,0,0,4,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000003468E89FE07452C04AD40B3ECD694440,3440652,4660169,PHILIP AVENUE,,2023-09-02 05:38:00+00,40.826576,-73.82621,Bronx,10465.0,1,0,0,1,0,0,0,1,0,Unspecified,Pick-up Truck
0101000020E61000006DAD2F12DA7652C0DCB8C5FCDC704440,3440528,4659732,BRONXWOOD AVENUE,,2023-09-05 14:16:00+00,40.881744,-73.85706,Bronx,10469.0,1,0,0,4,0,0,0,4,0,"Backing Unsafely,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000008CBD175FB47752C08E93C2BCC76F4440,3440604,4660003,ROSEWOOD STREET,,2023-09-05 22:27:00+00,40.873283,-73.870384,Bronx,10467.0,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified,Unspecified","Box Truck,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000A79201A08A7952C043CA4FAA7D6A4440,3440570,4659995,BOSTON ROAD,,2023-09-05 15:29:00+00,40.83196,-73.899086,Bronx,10456.0,1,0,0,1,0,0,0,1,0,"Passing or Lane Usage Improper,Unspecified","Sedan,Moped"
0101000020E61000004F1F813FFC7852C07EA83462666D4440,3440623,4660147,EAST 184 STREET,,2023-09-04 17:15:00+00,40.854687,-73.890396,Bronx,,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,E-Bike"
0101000020E6100000C84109336D7B52C05B25581CCE6A4440,3441210,4660312,OGDEN AVENUE,,2023-09-06 15:56:00+00,40.834415,-73.92854,Bronx,,1,0,0,0,0,1,0,1,0,Unspecified,Sedan
0101000020E610000052616C21C87852C0F5D6C05609724440,3441434,4660477,MOSHOLU PARKWAY,,2023-09-02 22:47:00+00,40.89091,-73.887215,Bronx,,1,0,0,1,0,0,0,1,0,Animals Action,Sedan
0101000020E61000008EE9094B3C7A52C0C7BB2363B5694440,3441315,4661089,EAST 164 STREET,,2023-09-05 17:29:00+00,40.825848,-73.90993,Bronx,10456.0,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000003468E89FE07652C0087250C24C6F4440,3440917,4660464,BOSTON ROAD,,2023-09-07 23:15:00+00,40.86953,-73.85746,Bronx,10469.0,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified","Station Wagon/Sport Utility Vehicle,Bike"
0101000020E6100000348639419B7852C00AF4893C496C4440,3440862,4660445,SOUTHERN BOULEVARD,,2023-09-07 21:13:00+00,40.845985,-73.884476,Bronx,10460.0,1,0,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Bus
0101000020E610000060CD0182397952C04DF8A57EDE6A4440,3441375,4661079,BOSTON ROAD,,2023-09-04 20:30:00+00,40.834915,-73.894135,Bronx,,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E6100000F3936A9F8E7752C0D28C45D3D9694440,3441292,4660297,,1040      ROSEDALE AVENUE,2023-09-06 13:27:00+00,40.82696,-73.86808,Bronx,10472.0,1,0,0,0,0,1,0,1,0,Unspecified,
0101000020E61000001EA7E8482E7752C002D9EBDD1F6B4440,3441280,4660303,,1420      WOOD ROAD,2023-09-06 17:05:00+00,40.83691,-73.8622,Bronx,10462.0,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Sedan,Box Truck"
0101000020E61000005ED72FD80D7952C02E043928616A4440,3441338,4661076,,1314      SOUTHERN BOULEVARD,2023-09-05 17:11:00+00,40.83109,-73.89147,Bronx,10459.0,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000E04A766C047852C09A266C3F196B4440,3441230,4660298,EAST 177 STREET,,2023-09-06 15:15:00+00,40.836708,-73.87527,Bronx,10472.0,1,0,0,1,0,0,0,1,0,Obstruction/Debris,Sedan
0101000020E6100000486DE2E47E7752C00F45813E916B4440,3440891,4660472,,1796      EAST TREMONT AVENUE,2023-09-07 23:33:00+00,40.84037,-73.86712,Bronx,10460.0,1,0,0,1,0,0,0,1,0,"Turning Improperly,Unspecified","Motorscooter,Station Wagon/Sport Utility Vehicle"
0101000020E610000066BD18CA897852C0F59F353FFE6A4440,3441343,4661091,BOONE AVENUE,,2023-09-05 16:56:00+00,40.835884,-73.88341,Bronx,10460.0,1,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way,Unspecified,Unspecified","Bike,Sedan"
0101000020E61000005340DAFF007952C05BCD3AE3FB684440,3440898,4660655,HUNTS POINT AVENUE,,2023-09-07 19:06:00+00,40.820187,-73.890686,Bronx,10459.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Sedan,Sedan"
0101000020E6100000963E74417D7952C043C5387F13684440,3441433,4660647,BRUCKNER BOULEVARD,,2023-09-02 00:33:00+00,40.813095,-73.89827,Bronx,10455.0,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E6100000F3936A9F8E7552C03AADDBA0F66B4440,3441077,4659862,WESTCHESTER AVENUE,,2023-09-06 05:30:00+00,40.843464,-73.83683,Bronx,,1,0,0,2,0,0,0,2,0,"Alcohol Involvement,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000D3D9C9E0287652C006F7031E186C4440,3440937,4660339,EASTCHESTER ROAD,,2023-09-07 12:45:00+00,40.844486,-73.846245,Bronx,10461.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000004F401361C37652C0B7EC10FFB06D4440,3440956,4660340,,1144      PELHAM PARKWAY SOUTH,2023-09-07 06:40:00+00,40.856964,-73.855675,Bronx,10461.0,1,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction,Passing or Lane Usage Improper","Bike,Station Wagon/Sport Utility Vehicle"
0101000020E61000001C08C902267452C0F9C08EFF02694440,3440818,4660788,CROSS BRONX EXTENTION,,2023-09-08 09:30:00+00,40.820404,-73.81482,Bronx,,1,0,0,3,0,0,0,3,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E61000006A87BF266B7652C0A69BC420B06A4440,3441317,4660924,,2160      NEWBOLD AVENUE,2023-09-05 15:00:00+00,40.8335,-73.85029,Bronx,10462.0,1,0,0,1,0,0,0,1,0,Pavement Slippery,Minibike
0101000020E6100000D0ED258DD17852C0B071FDBB3E694440,3441120,4660349,WHITLOCK AVENUE,,2023-09-06 21:06:00+00,40.822227,-73.88779,Bronx,10474.0,1,0,0,3,0,0,0,3,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Box Truck"
0101000020E61000000DFD135CAC7852C0B0C8AF1F626F4440,3441238,4660699,EAST BEDFORD PARK BOULEVARD,,2023-09-06 15:56:00+00,40.870182,-73.88552,Bronx,,1,0,0,1,0,0,0,2,0,"Other Vehicular,Other Vehicular","E-Scooter,Station Wagon/Sport Utility Vehicle"
0101000020E610000088D860E1247752C0FCA9F1D24D6A4440,3440793,4660925,WHITE PLAINS ROAD,,2023-09-08 08:44:00+00,40.8305,-73.861626,Bronx,10472.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Unspecified","Station Wagon/Sport Utility Vehicle,Box Truck"
0101000020E6100000E2CCAFE6007952C09FAD8383BD714440,3441449,4660475,MAJOR DEEGAN EXPRESSWAY,,2023-09-01 16:06:00+00,40.888596,-73.89068,Bronx,,1,0,0,1,0,0,0,1,0,"Unspecified,Unspecified","Station Wagon/Sport Utility Vehicle,Sedan"
0101000020E61000006AC18BBE827952C0300E2E1D73704440,3441157,4660481,FORT INDEPENDENCE STREET,,2023-09-06 20:00:00+00,40.878513,-73.898605,Bronx,10463.0,1,0,0,0,0,1,0,1,0,Unspecified,Sedan
0101000020E61000009AB1683A3B7B52C080608E1EBF6B4440,3441302,4661242,WEST 170 STREET,,2023-09-05 16:09:00+00,40.84177,-73.92549,Bronx,10452.0,1,0,0,4,0,0,0,4,0,"Driver Inattention/Distraction,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000ACFF73982F7B52C002124DA0886B4440,3441303,4660467,PLIMPTON AVENUE,,2023-09-05 18:14:00+00,40.840107,-73.92478,Bronx,10452.0,1,0,0,1,0,0,0,1,0,Unspecified,Sedan
0101000020E610000077F86BB2467B52C05E85949F546B4440,3440991,4660327,OGDEN AVENUE,,2023-09-07 07:43:00+00,40.83852,-73.92619,Bronx,10452.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
0101000020E6100000BEBC00FBE87A52C0AEF545425B6A4440,3440901,4660330,EAST 165 STREET,,2023-09-07 12:57:00+00,40.83091,-73.92047,Bronx,10456.0,1,1,0,0,0,0,0,1,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified","Station Wagon/Sport Utility Vehicle,E-Bike"
0101000020E61000006ADE718A8E7A52C07009C03FA56C4440,3441385,4660496,WEST 176 STREET,,2023-09-04 00:03:00+00,40.848793,-73.91495,Bronx,10453.0,1,0,0,0,0,1,0,1,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
0101000020E61000009FCDAACFD57A52C04FCE50DCF1664440,3441265,4659989,SAINT ANNS AVENUE,,2023-09-06 08:00:00+00,40.804256,-73.9193,Bronx,10454.0,1,0,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Sedan
0101000020E61000009430D3F6AF7A52C0C1559E40D86D4440,3441150,4660784,MAJOR DEEGAN EXPRESSWAY,,2023-09-06 02:20:00+00,40.858162,-73.91699,Bronx,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Sedan,Motorcycle"
0101000020E610000072FE2614227A52C0A0353FFED26A4440,3441334,4661090,,1320      WEBSTER AVENUE,2023-09-05 14:25:00+00,40.834564,-73.90833,Bronx,10456.0,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified",Sedan
0101000020E610000016FBCBEEC97952C06A12BC218D704440,3441457,4660476,MAJOR DEEGAN EXPRESSWAY,,2023-09-01 17:57:00+00,40.879307,-73.90295,Bronx,,1,0,0,2,0,0,0,2,0,"Unsafe Speed,Unspecified,Unspecified","Sedan,Ambulance,Tractor Truck Gasoline"
0101000020E61000004F1E166A4D7952C0310BED9C666D4440,3441165,4660148,PARK AVENUE,,2023-09-06 02:15:00+00,40.854694,-73.89535,Bronx,,1,0,0,1,0,0,0,1,0,"Steering Failure,Unspecified,Unspecified","Sedan,Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E61000000E846401137A52C090F7AA95096B4440,3441201,4661074,WEBSTER AVENUE,,2023-09-06 18:40:00+00,40.83623,-73.90741,Bronx,,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction","Station Wagon/Sport Utility Vehicle,Moped"
0101000020E6100000008C67D0D07752C0E40F069E7B6B4440,3440795,4660544,,1240      EAST TREMONT AVENUE,2023-09-08 17:00:00+00,40.83971,-73.87212,Bronx,10460.0,1,0,0,1,0,0,0,1,0,"Driver Inattention/Distraction,Driver Inattention/Distraction",Sedan
0101000020E6100000348639419B7852C00AF4893C496C4440,3441267,4660151,EAST 180 STREET,,2023-09-06 23:45:00+00,40.845985,-73.884476,Bronx,10460.0,1,0,0,2,0,0,0,2,0,"Failure to Yield Right-of-Way,Unspecified","Moped,Taxi"
0101000020E610000052616C21C87A52C037AAD381AC694440,3440741,4661250,EAST 161 STREET,,2023-09-08 16:28:00+00,40.825577,-73.918465,Bronx,10451.0,1,0,0,0,0,1,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
0101000020E610000087BF266BD47952C0AB07CC43A6684440,3441740,4660646,UNION AVENUE,,2023-09-08 12:37:00+00,40.817574,-73.90359,Bronx,10455.0,1,0,0,1,0,0,0,1,0,Unspecified,Box Truck
0101000020E6100000F08AE07F2B7752C000FDBE7FF36A4440,3441568,4660907,WOOD AVENUE,,2023-09-09 08:50:00+00,40.835556,-73.86203,Bronx,10462.0,1,0,0,0,0,1,0,1,0,,
0101000020E6100000774B72C0AE7A52C0AE2AFBAE086A4440,3441602,4660800,EAST 164 STREET,,2023-09-09 18:52:00+00,40.82839,-73.916916,Bronx,10456.0,1,0,0,0,0,1,0,1,0,Turning Improperly,
0101000020E6100000D3DEE00B937552C0DAC70A7E1B6A4440,3441714,4661376,HUTCHINSON RIVER PARKWAY,,2023-09-08 13:10:00+00,40.828964,-73.8371,Bronx,10465.0,1,0,0,5,0,0,0,5,0,"Following Too Closely,Unspecified","Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle"
0101000020E6100000B48EAA26887652C0E8A221E3516A4440,3441594,4660923,CROSS BRONX EXPY,,2023-09-09 15:30:00+00,40.830624,-73.85206,Bronx,,1,0,0,1,0,0,0,1,0,"Backing Unsafely,Unspecified","Sedan,Sedan"
0101000020E6100000A774B0FECF7952C08CD8278062684440,3441782,4661468,,671       PROSPECT AVENUE,2023-09-07 16:58:00+00,40.815506,-73.90332,Bronx,10455.0,1,0,0,0,0,1,0,1,0,Unspecified,Bus
0101000020E610000039EE940ED67552C0357D76C075714440,3441657,4661172,SCHIEFELIN AVENUE,,2023-09-09 18:30:00+00,40.886406,-73.84119,Bronx,,1,0,0,1,0,0,0,1,0,"Unsafe Speed,Unspecified",Sedan
0101000020E6100000C2120F289B7852C06FF085C9546D4440,3441790,4661317,EAST 187 STREET,,2023-09-06 21:50:00+00,40.85415,-73.88447,Bronx,10458.0,1,0,0,1,0,0,0,1,0,"Following Too Closely,Unspecified","Sedan,Moped"
0101000020E61000006C5B94D9207552C0C3A04CA3C9694440,3441976,4661181,CROSS BRONX EXPY,,2023-09-10 20:43:00+00,40.826466,-73.83013,Bronx,,1,0,0,1,0,0,0,1,0,Obstruction/Debris,Sedan
0101000020E610000040DAFF006B7952C0702711E15F684440,3442054,4660657,,765       SOUTHERN BOULEVARD,2023-09-09 07:59:00+00,40.815426,-73.897156,Bronx,10455.0,1,1,0,0,0,0,0,1,0,"Unspecified,Unspecified","Pick-up Truck,Bike"
0101000020E61000003480B740827752C09EF0129CFA724440,3442007,4661175,EAST 236 STREET,,2023-09-10 19:09:00+00,40.898273,-73.867325,Bronx,10470.0,1,0,0,2,0,0,0,2,0,"Driver Inattention/Distraction,Unspecified","Sedan,Station Wagon/Sport Utility Vehicle"
0101000020E6100000AD4CF8A57E7A52C0618907944D714440,3441956,4661182,HENRY HUDSON PARKWAY,,2023-09-10 21:52:00+00,40.88518,-73.91398,Bronx,,1,0,0,1,0,0,0,1,0,Pavement Slippery,Station Wagon/Sport Utility Vehicle
